chid,alt_id,alt,chosen,price,catch
389,1,beach,0,367.416,0.5333
389,2,boat,0,150.174,0.2413
389,3,charter,1,185.174,1.0266
389,4,pier,0,367.416,0.4522
390,1,beach,0,170.774,0.0678
390,2,boat,0,218.856,0.0108
390,3,charter,1,253.856,0.2377
390,4,pier,0,170.774,0.0025
391,1,beach,0,88.374,0.0678
391,2,boat,0,113.256,0.0559
391,3,charter,1,148.256,0.6456
391,4,pier,0,88.374,0.0789
392,1,beach,1,47.174,0.0678
392,2,boat,0,53.586,0.1643
392,3,charter,0,82.586,0.5391
392,4,pier,0,47.174,0.0789
393,1,beach,0,129.574,0.0678
393,2,boat,0,147.186,0.1643
393,3,charter,0,176.186,0.5391
393,4,pier,1,129.574,0.0789
394,1,beach,0,108.974,0.0678
394,2,boat,0,123.786,0.1643
394,3,charter,0,152.786,0.5391
394,4,pier,1,108.974,0.0789
395,1,beach,0,569.016,0.5333
395,2,boat,0,232.574,0.2413
395,3,charter,1,267.574,1.0266
395,4,pier,0,569.016,0.4522
396,1,beach,0,88.374,0.0678
396,2,boat,0,100.386,0.1643
396,3,charter,1,129.386,0.5391
396,4,pier,0,88.374,0.0789
397,1,beach,0,317.016,0.5333
397,2,boat,0,129.574,0.1665
397,3,charter,1,164.574,0.3975
397,4,pier,0,317.016,0.4522
398,1,beach,0,106.596,0.2537
398,2,boat,0,168.448,0.6817
398,3,charter,1,193.448,2.3014
398,4,pier,0,106.596,0.1498
399,1,beach,0,140.714,0.0678
399,2,boat,0,159.758,0.0499
399,3,charter,1,188.758,0.2421
399,4,pier,0,140.714,0.0025
400,1,beach,0,171.396,0.1049
400,2,boat,1,140.714,0.1574
400,3,charter,0,164.714,0.4671
400,4,pier,0,171.396,0.0451
401,1,beach,0,171.396,0.2537
401,2,boat,1,270.848,0.0531
401,3,charter,0,295.848,0.0052
401,4,pier,0,171.396,0.1498
402,1,beach,0,107.916,0.0678
402,2,boat,0,138.598,0.0559
402,3,charter,1,173.598,0.6456
402,4,pier,0,107.916,0.0789
403,1,beach,0,115.736,0.1049
403,2,boat,1,79.254,0.0023
403,3,charter,0,103.254,0.0046
403,4,pier,0,115.736,0.0451
404,1,beach,0,266.696,0.5333
404,2,boat,0,79.254,0.0361
404,3,charter,1,114.254,0.4216
404,4,pier,0,266.696,0.0069
405,1,beach,0,86.658,0.1049
405,2,boat,1,37.752,0.0023
405,3,charter,0,61.752,0.0046
405,4,pier,0,86.658,0.0451
406,1,beach,0,58.05,0.5333
406,2,boat,1,11.352,0.0361
406,3,charter,0,46.352,0.4216
406,4,pier,0,58.05,0.0069
407,1,beach,0,86.658,0.1049
407,2,boat,1,37.752,0.0023
407,3,charter,0,61.752,0.0046
407,4,pier,0,86.658,0.0451
408,1,beach,0,85.698,0.1049
408,2,boat,0,60.306,0.0023
408,3,charter,1,84.306,0.0046
408,4,pier,0,85.698,0.0451
409,1,beach,0,212.658,0.5333
409,2,boat,0,60.306,0.0156
409,3,charter,1,95.306,0.0058
409,4,pier,0,212.658,0.4522
410,1,beach,0,212.658,0.5333
410,2,boat,0,60.306,0.0156
410,3,charter,1,95.306,0.0058
410,4,pier,0,212.658,0.4522
411,1,beach,0,69.498,0.1049
411,2,boat,0,48.906,0.0023
411,3,charter,1,72.906,0.0046
411,4,pier,0,69.498,0.0451
412,1,beach,1,85.698,0.2537
412,2,boat,0,85.698,0.0233
412,3,charter,0,104.198,0.0219
412,4,pier,0,85.698,0.1498
413,1,beach,0,53.298,0.1049
413,2,boat,1,37.506,0.1574
413,3,charter,0,61.506,0.4671
413,4,pier,0,53.298,0.0451
414,1,beach,0,172.458,0.5333
414,2,boat,1,48.906,0.2413
414,3,charter,0,83.906,1.0266
414,4,pier,0,172.458,0.4522
415,1,beach,0,212.658,0.5333
415,2,boat,0,60.306,0.0361
415,3,charter,1,95.306,0.4216
415,4,pier,0,212.658,0.0069
416,1,beach,0,224.296,0.5333
416,2,boat,0,66.654,0.2413
416,3,charter,0,101.654,1.0266
416,4,pier,1,224.296,0.4522
417,1,beach,0,34.874,0.0678
417,2,boat,0,34.874,0.1643
417,3,charter,0,63.874,0.5391
417,4,pier,1,34.874,0.0789
418,1,beach,0,360.126,0.5333
418,2,boat,0,77.274,0.0156
418,3,charter,1,112.274,0.0058
418,4,pier,0,360.126,0.4522
419,1,beach,0,34.874,0.0678
419,2,boat,0,34.874,0.0276
419,3,charter,1,59.874,0.0029
419,4,pier,0,34.874,0.0503
420,1,beach,0,261.326,0.5333
420,2,boat,0,56.074,0.0156
420,3,charter,1,91.074,0.0058
420,4,pier,0,261.326,0.4522
421,1,beach,0,66.674,0.0678
421,2,boat,0,154.734,0.0559
421,3,charter,1,189.734,0.6456
421,4,pier,0,66.674,0.0789
422,1,beach,0,77.274,0.0678
422,2,boat,0,77.274,0.0971
422,3,charter,1,106.274,0.1648
422,4,pier,0,77.274,0.0789
423,1,beach,0,266.616,0.5333
423,2,boat,0,108.974,0.2413
423,3,charter,1,143.974,1.0266
423,4,pier,0,266.616,0.4522
424,1,beach,0,191.334,0.5333
424,2,boat,0,64.35,0.2413
424,3,charter,1,99.35,1.0266
424,4,pier,0,191.334,0.4522
425,1,beach,0,253.174,0.1049
425,2,boat,1,184.35,0.0023
425,3,charter,0,208.35,0.0046
425,4,pier,0,253.174,0.0451
426,1,beach,0,191.334,0.5333
426,2,boat,0,64.35,0.0361
426,3,charter,1,99.35,0.4216
426,4,pier,0,191.334,0.0069
427,1,beach,0,49.35,0.0678
427,2,boat,1,67.774,0.0897
427,3,charter,0,102.774,1.0905
427,4,pier,0,49.35,0.0789
428,1,beach,0,191.334,0.5333
428,2,boat,1,64.35,0.0361
428,3,charter,0,99.35,0.4216
428,4,pier,0,191.334,0.0069
429,1,beach,0,102.134,0.5333
429,2,boat,1,34.35,0.0051
429,3,charter,0,69.35,1.0266
429,4,pier,0,102.134,0.4522
430,1,beach,0,191.334,0.5333
430,2,boat,0,64.35,0.1665
430,3,charter,1,99.35,0.3975
430,4,pier,0,191.334,0.4522
431,1,beach,0,146.734,0.5333
431,2,boat,0,49.35,0.0361
431,3,charter,1,84.35,0.4216
431,4,pier,0,146.734,0.0069
432,1,beach,0,235.934,0.5333
432,2,boat,0,79.35,0.0361
432,3,charter,1,114.35,0.4216
432,4,pier,0,235.934,0.0069
433,1,beach,0,34.35,0.0678
433,2,boat,0,38.014,0.1643
433,3,charter,0,67.014,0.5391
433,4,pier,1,34.35,0.0789
434,1,beach,0,67.774,0.1049
434,2,boat,0,49.35,0.0613
434,3,charter,1,73.35,0.3087
434,4,pier,0,67.774,0.0079
435,1,beach,0,20.152,0.0678
435,2,boat,0,20.152,0.1643
435,3,charter,0,49.152,0.5391
435,4,pier,1,20.152,0.0789
436,1,beach,0,74.354,0.1049
436,2,boat,1,45.402,0.0023
436,3,charter,0,69.402,0.0046
436,4,pier,0,74.354,0.0451
437,1,beach,0,191.334,0.5333
437,2,boat,1,64.35,0.2413
437,3,charter,0,99.35,1.0266
437,4,pier,0,191.334,0.4522
438,1,beach,0,322.218,0.5333
438,2,boat,0,94.77,0.1665
438,3,charter,1,129.77,0.3975
438,4,pier,0,322.218,0.4522
439,1,beach,0,189.618,0.5333
439,2,boat,1,55.77,0.2413
439,3,charter,0,90.77,1.0266
439,4,pier,0,189.618,0.4522
440,1,beach,0,489.804,0.5333
440,2,boat,0,59.682,0.2413
440,3,charter,1,94.682,1.0266
440,4,pier,0,489.804,0.4522
441,1,beach,0,75.012,0.1049
441,2,boat,0,19.082,0.0613
441,3,charter,1,43.082,0.3087
441,4,pier,0,75.012,0.0079
442,1,beach,0,251.804,0.5333
442,2,boat,0,30.682,0.2413
442,3,charter,1,65.682,1.0266
442,4,pier,0,251.804,0.4522
443,1,beach,0,36.482,0.0678
443,2,boat,0,36.482,0.2601
443,3,charter,1,61.482,0.5391
443,4,pier,0,36.482,0.0503
444,1,beach,0,13.282,0.0678
444,2,boat,0,13.282,0.1643
444,3,charter,0,42.282,0.5391
444,4,pier,1,13.282,0.0789
445,1,beach,0,322.048,0.5333
445,2,boat,1,167.314,0.1665
445,3,charter,0,202.314,0.3975
445,4,pier,0,322.048,0.4522
446,1,beach,1,74.196,0.2537
446,2,boat,0,74.196,8e-04
446,3,charter,0,92.696,0.0027
446,4,pier,0,74.196,0.1498
447,1,beach,0,578.048,0.5333
447,2,boat,0,300.314,0.2413
447,3,charter,1,335.314,1.0266
447,4,pier,0,578.048,0.4522
448,1,beach,0,138.996,0.1049
448,2,boat,0,114.114,0.1574
448,3,charter,1,138.114,0.4671
448,4,pier,0,138.996,0.0451
449,1,beach,0,197.34,0.5333
449,2,boat,0,42.9,0.0361
449,3,charter,1,77.9,0.4216
449,4,pier,0,197.34,0.0069
450,1,beach,0,233.818,0.5333
450,2,boat,1,68.77,0.0156
450,3,charter,0,103.77,0.0058
450,4,pier,0,233.818,0.4522
451,1,beach,0,133.77,0.0678
451,2,boat,0,133.77,0.1491
451,3,charter,1,158.77,0.2421
451,4,pier,0,133.77,0.0052
452,1,beach,0,94.77,0.0678
452,2,boat,0,94.77,0.1643
452,3,charter,0,123.77,0.5391
452,4,pier,1,94.77,0.0789
453,1,beach,0,133.77,0.0678
453,2,boat,0,133.77,0.0276
453,3,charter,1,158.77,0.0029
453,4,pier,0,133.77,0.0503
454,1,beach,0,127.058,0.1049
454,2,boat,1,81.77,0.0613
454,3,charter,0,105.77,0.3087
454,4,pier,0,127.058,0.0079
455,1,beach,0,47.174,0.1049
455,2,boat,0,34.35,0.0613
455,3,charter,1,58.35,0.3087
455,4,pier,0,47.174,0.0079
456,1,beach,1,109.35,0.0678
456,2,boat,0,121.014,0.1643
456,3,charter,0,150.014,0.5391
456,4,pier,0,109.35,0.0789
457,1,beach,0,154.214,0.0678
457,2,boat,1,154.214,0.2601
457,3,charter,0,179.214,0.5391
457,4,pier,0,154.214,0.0503
458,1,beach,0,253.174,0.1049
458,2,boat,0,184.35,0.0613
458,3,charter,1,208.35,0.3087
458,4,pier,0,253.174,0.0079
459,1,beach,0,181.896,0.5333
459,2,boat,0,54.054,0.2413
459,3,charter,1,89.054,1.0266
459,4,pier,0,181.896,0.4522
460,1,beach,0,78.936,0.1049
460,2,boat,1,54.054,0.0023
460,3,charter,0,78.054,0.0046
460,4,pier,0,78.936,0.0451
461,1,beach,0,104.454,0.0678
461,2,boat,1,127.666,0.0014
461,3,charter,0,156.666,0.0029
461,4,pier,0,104.454,0.0789
462,1,beach,0,373.05,0.5333
462,2,boat,0,72.952,0.2413
462,3,charter,1,107.952,1.0266
462,4,pier,0,373.05,0.4522
463,1,beach,0,45.474,0.0678
463,2,boat,1,45.474,0.1491
463,3,charter,0,70.474,0.2421
463,4,pier,0,45.474,0.0052
464,1,beach,0,45.474,0.0678
464,2,boat,0,45.474,0.1643
464,3,charter,0,74.474,0.0041
464,4,pier,1,45.474,0.0789
465,1,beach,0,106.858,0.1049
465,2,boat,0,68.77,0.0023
465,3,charter,1,92.77,0.0046
465,4,pier,0,106.858,0.0451
466,1,beach,0,233.818,0.5333
466,2,boat,1,68.77,0.0361
466,3,charter,0,103.77,0.4216
466,4,pier,0,233.818,0.0069
467,1,beach,0,147.258,0.1049
467,2,boat,1,94.77,0.0023
467,3,charter,0,118.77,0.0046
467,4,pier,0,147.258,0.0451
468,1,beach,0,147.258,0.1049
468,2,boat,1,94.77,0.0238
468,3,charter,0,118.77,0.0468
468,4,pier,0,147.258,0.0451
469,1,beach,0,189.618,0.5333
469,2,boat,0,55.77,0.2413
469,3,charter,1,90.77,1.0266
469,4,pier,0,189.618,0.4522
470,1,beach,0,66.458,0.1049
470,2,boat,0,42.77,0.0613
470,3,charter,1,66.77,0.3087
470,4,pier,0,66.458,0.0079
471,1,beach,0,278.018,0.5333
471,2,boat,1,81.77,0.1665
471,3,charter,0,116.77,0.3975
471,4,pier,0,278.018,0.4522
472,1,beach,0,233.818,0.5333
472,2,boat,0,68.77,0.0156
472,3,charter,1,103.77,0.0058
472,4,pier,0,233.818,0.4522
473,1,beach,0,66.458,0.1049
473,2,boat,0,42.77,0.0238
473,3,charter,1,66.77,0.0468
473,4,pier,0,66.458,0.0451
474,1,beach,0,278.018,0.5333
474,2,boat,0,81.77,0.0361
474,3,charter,1,116.77,0.4216
474,4,pier,0,278.018,0.0069
475,1,beach,0,55.77,0.0678
475,2,boat,0,55.77,0.1491
475,3,charter,1,80.77,0.2421
475,4,pier,0,55.77,0.0052
476,1,beach,0,68.77,0.0678
476,2,boat,0,68.77,0.1643
476,3,charter,0,97.77,0.5391
476,4,pier,1,68.77,0.0789
477,1,beach,0,42.282,0.0678
477,2,boat,1,166.212,0.0897
477,3,charter,0,201.212,1.0905
477,4,pier,0,42.282,0.0789
478,1,beach,0,36.482,0.0678
478,2,boat,1,36.482,0.1643
478,3,charter,0,65.482,0.5391
478,4,pier,0,36.482,0.0789
479,1,beach,0,13.282,0.0678
479,2,boat,0,13.282,0.2601
479,3,charter,1,38.282,0.5391
479,4,pier,0,13.282,0.0503
480,1,beach,0,97.812,0.1049
480,2,boat,1,24.882,0.0023
480,3,charter,0,48.882,0.0046
480,4,pier,0,97.812,0.0451
481,1,beach,0,36.482,0.0678
481,2,boat,1,36.482,0.0499
481,3,charter,0,65.482,0.2421
481,4,pier,0,36.482,0.0025
482,1,beach,0,13.282,0.0678
482,2,boat,0,13.282,0.023
482,3,charter,1,38.282,0.1648
482,4,pier,0,13.282,0.0503
483,1,beach,0,108.974,0.0678
483,2,boat,0,139.656,0.0559
483,3,charter,1,174.656,0.6456
483,4,pier,0,108.974,0.0789
484,1,beach,0,216.216,0.5333
484,2,boat,0,88.374,0.0361
484,3,charter,1,123.374,0.4216
484,4,pier,0,216.216,0.0069
485,1,beach,0,139.656,0.1049
485,2,boat,1,108.974,0.1574
485,3,charter,0,132.974,0.4671
485,4,pier,0,139.656,0.0451
486,1,beach,0,113.256,0.1049
486,2,boat,0,88.374,0.0023
486,3,charter,1,112.374,0.0046
486,4,pier,0,113.256,0.0451
487,1,beach,0,129.574,0.0678
487,2,boat,0,147.186,0.1643
487,3,charter,0,176.186,0.5391
487,4,pier,1,129.574,0.0789
488,1,beach,0,146.734,0.5333
488,2,boat,0,49.35,0.0361
488,3,charter,1,84.35,0.4216
488,4,pier,0,146.734,0.0069
489,1,beach,1,87.814,0.0678
489,2,boat,0,87.814,0.2601
489,3,charter,0,112.814,0.5391
489,4,pier,0,87.814,0.0503
490,1,beach,0,414.334,0.5333
490,2,boat,0,139.35,0.2413
490,3,charter,1,174.35,1.0266
490,4,pier,0,414.334,0.4522
491,1,beach,0,94.35,0.0678
491,2,boat,1,104.414,0.1643
491,3,charter,0,133.414,0.5391
491,4,pier,0,94.35,0.0789
492,1,beach,1,66.654,0.0678
492,2,boat,0,81.466,0.1643
492,3,charter,0,110.466,0.5391
492,4,pier,0,66.654,0.0789
493,1,beach,0,41.454,0.0678
493,2,boat,0,50.666,0.1643
493,3,charter,1,79.666,0.5391
493,4,pier,0,41.454,0.0789
494,1,beach,0,351.496,0.5333
494,2,boat,1,104.454,0.0156
494,3,charter,0,139.454,0.0058
494,4,pier,0,351.496,0.4522
495,1,beach,0,41.454,0.0678
495,2,boat,0,50.666,0.0499
495,3,charter,0,79.666,0.2421
495,4,pier,1,41.454,0.0025
496,1,beach,0,91.854,0.0678
496,2,boat,0,112.266,0.0014
496,3,charter,0,141.266,0.0029
496,4,pier,1,91.854,0.0789
497,1,beach,0,115.736,0.1049
497,2,boat,0,79.254,0.0613
497,3,charter,1,103.254,0.3087
497,4,pier,0,115.736,0.0079
498,1,beach,0,41.454,0.0678
498,2,boat,0,60.536,0.0559
498,3,charter,1,95.536,0.6456
498,4,pier,0,41.454,0.0789
499,1,beach,0,50.666,0.0678
499,2,boat,0,60.536,0.0732
499,3,charter,1,90.036,0.1726
499,4,pier,0,50.666,0.0052
500,1,beach,0,139.496,0.5333
500,2,boat,0,41.454,0.0156
500,3,charter,1,76.454,0.0058
500,4,pier,0,139.496,0.4522
501,1,beach,0,351.496,0.5333
501,2,boat,0,104.454,0.0361
501,3,charter,1,139.454,0.4216
501,4,pier,0,351.496,0.0069
502,1,beach,0,54.054,0.0678
502,2,boat,0,66.066,0.1643
502,3,charter,0,95.066,0.5391
502,4,pier,1,54.054,0.0789
503,1,beach,0,181.896,0.5333
503,2,boat,0,54.054,0.2413
503,3,charter,1,89.054,1.0266
503,4,pier,0,181.896,0.4522
504,1,beach,0,28.854,0.0678
504,2,boat,0,35.266,0.0499
504,3,charter,1,64.266,0.2421
504,4,pier,0,28.854,0.0025
505,1,beach,0,23.736,0.2537
505,2,boat,0,23.736,0.0233
505,3,charter,0,42.236,0.0219
505,4,pier,1,23.736,0.1498
506,1,beach,0,54.696,0.5333
506,2,boat,0,16.254,0.0156
506,3,charter,1,51.254,0.0058
506,4,pier,0,54.696,0.4522
507,1,beach,0,28.854,0.0678
507,2,boat,1,35.266,0.0014
507,3,charter,0,64.266,0.0029
507,4,pier,0,28.854,0.0789
508,1,beach,0,56.074,0.0678
508,2,boat,0,92.046,0.0102
508,3,charter,1,127.046,0.0209
508,4,pier,0,56.074,0.0789
509,1,beach,0,260.406,0.5333
509,2,boat,0,66.674,0.0156
509,3,charter,1,101.674,0.0058
509,4,pier,0,260.406,0.4522
510,1,beach,0,301.806,0.5333
510,2,boat,0,77.274,0.1665
510,3,charter,1,112.274,0.3975
510,4,pier,0,301.806,0.4522
511,1,beach,0,34.874,0.0678
511,2,boat,1,44.086,0.0971
511,3,charter,0,73.086,0.1648
511,4,pier,0,34.874,0.0789
512,1,beach,0,92.046,0.1049
512,2,boat,0,56.074,0.0238
512,3,charter,1,80.074,0.0468
512,4,pier,0,92.046,0.0451
513,1,beach,0,384.606,0.5333
513,2,boat,1,98.474,0.2413
513,3,charter,0,133.474,1.0266
513,4,pier,0,384.606,0.4522
514,1,beach,0,260.406,0.5333
514,2,boat,0,66.674,0.0156
514,3,charter,1,101.674,0.0058
514,4,pier,0,260.406,0.4522
515,1,beach,0,34.874,0.0678
515,2,boat,0,44.086,0.0014
515,3,charter,0,73.086,0.0029
515,4,pier,1,34.874,0.0789
516,1,beach,1,97.686,0.0678
516,2,boat,0,97.686,0.1491
516,3,charter,0,122.686,0.2421
516,4,pier,0,97.686,0.0052
517,1,beach,1,44.086,0.0678
517,2,boat,0,44.086,0.2601
517,3,charter,0,69.086,0.5391
517,4,pier,0,44.086,0.0503
518,1,beach,0,53.406,0.5333
518,2,boat,0,13.674,0.0156
518,3,charter,1,48.674,0.0058
518,4,pier,0,53.406,0.4522
519,1,beach,0,74.646,0.2537
519,2,boat,0,177.606,0.0531
519,3,charter,1,202.606,0.0052
519,4,pier,0,74.646,0.1498
520,1,beach,0,144.246,0.2537
520,2,boat,0,144.246,0.0233
520,3,charter,0,162.746,0.0219
520,4,pier,1,144.246,0.1498
521,1,beach,0,92.046,0.2537
521,2,boat,0,219.006,0.6817
521,3,charter,1,244.006,2.3014
521,4,pier,0,92.046,0.1498
522,1,beach,0,136.206,0.5333
522,2,boat,0,34.874,0.1665
522,3,charter,0,69.874,0.3975
522,4,pier,1,136.206,0.4522
523,1,beach,0,144.246,0.1049
523,2,boat,1,87.874,0.0023
523,3,charter,0,111.874,0.0046
523,4,pier,0,144.246,0.0451
524,1,beach,1,56.074,0.0678
524,2,boat,0,70.886,0.1643
524,3,charter,0,99.886,0.5391
524,4,pier,0,56.074,0.0789
525,1,beach,0,167.374,0.0678
525,2,boat,0,211.586,0.1643
525,3,charter,1,240.586,0.5391
525,4,pier,0,167.374,0.0789
526,1,beach,0,136.206,0.5333
526,2,boat,0,34.874,0.0361
526,3,charter,1,69.874,0.4216
526,4,pier,0,136.206,0.0069
527,1,beach,0,260.406,0.5333
527,2,boat,0,66.674,0.2413
527,3,charter,1,101.674,1.0266
527,4,pier,0,260.406,0.4522
528,1,beach,0,343.206,0.5333
528,2,boat,1,87.874,0.1665
528,3,charter,0,122.874,0.3975
528,4,pier,0,343.206,0.4522
529,1,beach,0,74.646,0.2537
529,2,boat,0,177.606,0.6817
529,3,charter,1,202.606,2.3014
529,4,pier,0,74.646,0.1498
530,1,beach,0,233.818,0.5333
530,2,boat,1,68.77,0.2413
530,3,charter,0,103.77,1.0266
530,4,pier,0,233.818,0.4522
531,1,beach,0,343.206,0.5333
531,2,boat,0,87.874,0.0051
531,3,charter,1,122.874,1.0266
531,4,pier,0,343.206,0.4522
532,1,beach,0,219.006,0.5333
532,2,boat,0,56.074,0.2413
532,3,charter,1,91.074,1.0266
532,4,pier,0,219.006,0.4522
533,1,beach,0,87.874,0.0678
533,2,boat,0,111.086,0.0499
533,3,charter,0,140.086,0.2421
533,4,pier,1,87.874,0.0025
534,1,beach,0,177.606,0.5333
534,2,boat,0,45.474,0.0156
534,3,charter,1,80.474,0.0058
534,4,pier,0,177.606,0.4522
535,1,beach,0,104.048,0.1049
535,2,boat,1,70.604,0.1574
535,3,charter,0,94.604,0.4671
535,4,pier,0,104.048,0.0451
536,1,beach,0,151.008,0.5333
536,2,boat,0,32.604,0.0156
536,3,charter,1,67.604,0.0058
536,4,pier,0,151.008,0.4522
537,1,beach,0,101.004,0.0678
537,2,boat,0,212.64,0.0971
537,3,charter,1,241.64,0.1648
537,4,pier,0,101.004,0.0789
538,1,beach,0,115.808,0.5333
538,2,boat,0,25.004,0.2413
538,3,charter,1,60.004,1.0266
538,4,pier,0,115.808,0.4522
539,1,beach,0,386.464,0.5333
539,2,boat,0,42.734,0.2413
539,3,charter,1,77.734,1.0266
539,4,pier,0,386.464,0.4522
540,1,beach,0,428.064,0.5333
540,2,boat,1,47.334,0.0361
540,3,charter,0,82.334,0.4216
540,4,pier,0,428.064,0.0069
541,1,beach,0,72.072,0.1049
541,2,boat,0,19.734,0.0023
541,3,charter,1,43.734,0.0046
541,4,pier,0,72.072,0.0451
542,1,beach,0,88.872,0.1049
542,2,boat,0,24.334,0.0613
542,3,charter,1,48.334,0.3087
542,4,pier,0,88.872,0.0079
543,1,beach,0,305.072,0.5333
543,2,boat,1,19.896,0.0361
543,3,charter,0,54.896,0.4216
543,4,pier,0,305.072,0.0069
544,1,beach,0,305.072,0.5333
544,2,boat,1,19.896,0.0361
544,3,charter,0,54.896,0.4216
544,4,pier,0,305.072,0.0069
545,1,beach,0,54.912,0.1049
545,2,boat,1,10.296,0.0613
545,3,charter,0,34.296,0.3087
545,4,pier,0,54.912,0.0079
546,1,beach,0,157.872,0.5333
546,2,boat,1,10.296,0.0361
546,3,charter,0,45.296,0.4216
546,4,pier,0,157.872,0.0069
547,1,beach,0,268.272,0.5333
547,2,boat,1,17.496,0.2413
547,3,charter,0,52.496,1.0266
547,4,pier,0,268.272,0.4522
548,1,beach,0,84.272,0.5333
548,2,boat,0,5.496,0.2413
548,3,charter,1,40.496,1.0266
548,4,pier,0,84.272,0.4522
549,1,beach,0,10.534,0.0678
549,2,boat,0,13.74,0.1643
549,3,charter,0,42.74,0.5391
549,4,pier,1,10.534,0.0789
550,1,beach,0,24.334,0.0678
550,2,boat,0,31.74,0.0499
550,3,charter,0,60.74,0.2421
550,4,pier,1,24.334,0.0025
551,1,beach,1,15.134,0.0678
551,2,boat,0,19.74,0.1643
551,3,charter,0,48.74,0.5391
551,4,pier,0,15.134,0.0789
552,1,beach,0,88.872,0.1049
552,2,boat,1,24.334,0.0023
552,3,charter,0,48.334,0.0046
552,4,pier,0,88.872,0.0451
553,1,beach,0,38.134,0.0678
553,2,boat,0,49.74,0.0499
553,3,charter,0,78.74,0.2421
553,4,pier,1,38.134,0.0025
554,1,beach,0,88.872,0.1049
554,2,boat,1,24.334,0.1574
554,3,charter,0,48.334,0.4671
554,4,pier,0,88.872,0.0451
555,1,beach,0,72.072,0.1049
555,2,boat,0,19.734,0.0023
555,3,charter,1,43.734,0.0046
555,4,pier,0,72.072,0.0451
556,1,beach,0,157.872,0.5333
556,2,boat,0,10.296,0.0156
556,3,charter,1,45.296,0.0058
556,4,pier,0,157.872,0.4522
557,1,beach,0,581.072,0.5333
557,2,boat,1,37.896,0.2413
557,3,charter,0,72.896,1.0266
557,4,pier,0,581.072,0.4522
558,1,beach,0,341.872,0.5333
558,2,boat,0,22.296,0.0361
558,3,charter,1,57.296,0.4216
558,4,pier,0,341.872,0.0069
559,1,beach,0,268.272,0.5333
559,2,boat,0,17.496,0.0156
559,3,charter,1,52.496,0.0058
559,4,pier,0,268.272,0.4522
560,1,beach,0,341.872,0.5333
560,2,boat,0,22.296,0.1665
560,3,charter,1,57.296,0.3975
560,4,pier,0,341.872,0.4522
561,1,beach,1,17.496,0.0678
561,2,boat,0,78.732,0.0014
561,3,charter,0,107.732,0.0029
561,4,pier,0,17.496,0.0789
562,1,beach,0,194.672,0.5333
562,2,boat,0,12.696,0.0051
562,3,charter,1,47.696,1.0266
562,4,pier,0,194.672,0.4522
563,1,beach,0,67.712,0.1049
563,2,boat,1,12.696,2e-04
563,3,charter,0,36.696,0.0021
563,4,pier,0,67.712,0.0451
564,1,beach,0,67.712,0.1049
564,2,boat,1,12.696,0.0613
564,3,charter,0,36.696,0.3087
564,4,pier,0,67.712,0.0079
565,1,beach,0,42.112,0.1049
565,2,boat,1,7.896,0.0023
565,3,charter,0,31.896,0.0046
565,4,pier,0,42.112,0.0451
566,1,beach,0,157.872,0.5333
566,2,boat,1,10.296,0.2413
566,3,charter,0,45.296,1.0266
566,4,pier,0,157.872,0.4522
567,1,beach,0,12.696,0.0678
567,2,boat,0,57.132,0.1643
567,3,charter,0,86.132,0.5391
567,4,pier,1,12.696,0.0789
568,1,beach,1,89.532,0.0678
568,2,boat,0,89.532,0.023
568,3,charter,0,114.532,0.1648
568,4,pier,0,89.532,0.0503
569,1,beach,0,46.332,0.0678
569,2,boat,1,46.332,0.1491
569,3,charter,0,71.332,0.2421
569,4,pier,0,46.332,0.0052
570,1,beach,0,106.112,0.1049
570,2,boat,1,19.896,0.0023
570,3,charter,0,43.896,0.0046
570,4,pier,0,106.112,0.0451
571,1,beach,0,22.296,0.0678
571,2,boat,0,100.332,0.1643
571,3,charter,0,129.332,0.5391
571,4,pier,1,22.296,0.0789
572,1,beach,0,121.072,0.5333
572,2,boat,0,7.896,0.2413
572,3,charter,1,42.896,1.0266
572,4,pier,0,121.072,0.4522
573,1,beach,0,121.072,0.5333
573,2,boat,0,7.896,0.1665
573,3,charter,1,42.896,0.3975
573,4,pier,0,121.072,0.4522
574,1,beach,0,93.312,0.1049
574,2,boat,1,17.496,0.1574
574,3,charter,0,41.496,0.4671
574,4,pier,0,93.312,0.0451
575,1,beach,0,54.912,0.1049
575,2,boat,1,10.296,0.0023
575,3,charter,0,34.296,0.0046
575,4,pier,0,54.912,0.0451
576,1,beach,0,80.512,0.1049
576,2,boat,1,15.096,0.0613
576,3,charter,0,39.096,0.3087
576,4,pier,0,80.512,0.0079
577,1,beach,0,67.712,0.1049
577,2,boat,1,12.696,0.0023
577,3,charter,0,36.696,0.0046
577,4,pier,0,67.712,0.0451
578,1,beach,0,54.912,0.1049
578,2,boat,0,10.296,0.0613
578,3,charter,1,34.296,0.3087
578,4,pier,0,54.912,0.0079
579,1,beach,0,415.472,0.5333
579,2,boat,1,27.096,0.0156
579,3,charter,0,62.096,0.0058
579,4,pier,0,415.472,0.4522
580,1,beach,0,95.264,0.5333
580,2,boat,0,10.534,0.0361
580,3,charter,1,45.534,0.4216
580,4,pier,0,95.264,0.0069
581,1,beach,1,37.896,0.0678
581,2,boat,0,170.532,0.0014
581,3,charter,0,199.532,0.0029
581,4,pier,0,37.896,0.0789
582,1,beach,0,121.072,0.5333
582,2,boat,0,7.896,0.0361
582,3,charter,1,42.896,0.4216
582,4,pier,0,121.072,0.0069
